"Fanclub - Cd 4: Compilatie Van Ontdekkingen Uit Het Tv-programma Van 1988","1988-00-00","CD"
"ARCHIEF RADIO - G.O. ANTWERPEN: RUM IN DE ARENBERGSCHOUWBURG + ONBEKENDE LOCATIE - 1978","1978-00-00","CD"
"Mathieu-andré Reichert. A Belgian Flautist At The Court Of Rio De Janeiro","2003-00-00","CD"
"Psalms From The Italian High Baroque","2000-00-00","CD"
"Concertopname Basiliek Tongeren, Fvv : Michael Tippett - A Child Of Our Time","1971-00-00","CD"
"Concertopname In De St.-pieterskerk - Gent: Collegium Vocale Olv Philippe Herreweghe","1976-00-00","CD"
"Ander Alfabet. Autre Alphabet","2003-00-00","CD"
"The bells of Mons","2003-00-00","CD"
"Pulse","2003-04-28","CD"
"Queen Elisabeth Competition","2003-00-00","CD"
"Multiculture","2003-00-00","CD"
"Spoedgevallen","2003-00-00","CD"
"Wagner Chez Les Belges","2003-00-00","CD"
"Händel. Deidamia","2003-00-00","CD"
"Switch 3","2003-00-00","CD"
"Jazz Middelheim","1972-00-00","DAT"
"Jazz Middelheim","1972-00-00","CD"
"Among Brothers","2003-05-00","CD"
"East Meets East","2003-00-00","CD"
"Seed","2003-00-00","CD"
"Cantus Gallicanus","2003-00-00","CD"
"A Strangely Isolated Place","2003-00-00","CD"
"Essential","1999-00-00","CD"
"Present","2003-00-00","CD"
"Debussy's Corner","2003-00-00","CD"
"Tandala","2003-00-00","CD"
"Oyebo soul","2003-05-26","CD"
"Any way the wind blows","2003-06-00","CD"
"Cowboy's Sweetheart","2003-03-17","CD"
"Zolang De Zon Zingt","2000-00-00","CD"
"Favoriet van Follet: 18 unieke Eurovisiesongs","2003-04-21","CD"
"Concertopname In De Abdij Van Tongerlo: Vrk Olv Vic Nees In Werk Van Flor Peeters","2003-00-00","CD"
"Concertopname In De St.-sulpitiuskerk - Diest: Vro Olv Michel Tilkin","2003-00-00","CD"
"White Wine Dark Grapes","2001-00-00","CD"
"Elements","1999-00-00","CD"
"Concertopname In De Basiliek Van Tongeren","2003-00-00","CD"
"Concertopname In De St.-baafskathedraal Van Gent: De Filharmonie Olv Philippe Herreweghe","2003-00-00","CD"
"Concertopname In De St.-baafskathedraal Van Gent: De Filharmonie Olv Philippe Herreweghe","2003-00-00","CD"
"Concertopname In Het Stadhuis Van Diest: Trio Grumiaux","2003-00-00","CD"
"Concertopname In De Handelsbeurs - Gent: Acta Religiosa (daan Stuyven + Elena Vassilieva)","2003-00-00","CD"
"Concertopname In Het Elzenveld - Antwerpen: A Pilgrimes Solace","2002-00-00","CD"
"Concertopname In De Sulpitiuskerk - Diest: Di Martinelli Consort","2003-00-00","CD"
"Concertopname In De Basiliek Van Tongeren: Capilla Flamenca / Psallentes / Clari Cantuli","2003-00-00","CD"
"Funiculi Funicula","1997-00-00","CD"
"Kwan Se Om","2001-00-00","CD"
"In Alle Eenvoud","1997-00-00","CD"
"Concertopname Op De Antilliaanse Feesten - Hoogstraten: Luc Léandry","2002-00-00","CD"
"Blue Saga","2003-05-00","CD"
"Viaje Al Sur","2003-00-00","CD"
"De Nieuwstraat van Studio Brussel","1993-00-00","CD"
"Misa Latinoamericana","2001-00-00","CD"
"Axatsen statum oeck","1996-00-00","CD"
"Déclaration D'amour","2000-00-00","CD"
"Hoeplala","1995-00-00","CD"
"Als je morgen weggaat","1997-00-00","CD"
"Piece of Candy","1994-00-00","CD"
"Concertopname : I Fiamminghi In Campo 1997","1998-00-00","CD"
"Face down","2001-00-00","CD"
"Concertopname Op Het Dranouter Folk Festival: Aran","1988-00-00","CD"
"Geweldige Lingerie","1999-00-00","CD"
"Concert Vanuit Het Vleeshuis Te Antwerpen","2000-00-00","CD"
"Ze Is Mijn Lief","1992-00-00","CD"
"Onze Danses Pour Combattre La Migraine","2003-00-00","CD"
"Crammed Global Soundclash 1980-89: Part one: World Fusion","2003-09-00","CD"
"Essential","2002-00-00","CD"
"Crammed Global Soundclash 1980-89","1988-00-00","CD"
"Noir Et Blanc","1983-00-00","CD"
"Ronsard Et Les Néerlandais","2003-00-00","CD"
"White-out Conditions","1987-00-00","CD"
"Guus Meeuwis","2002-00-00","CD"
"Compiled Electronic Landscapes","2003-00-00","CD"
"La Debutante","1988-00-00","CD"
"Secret Love","1984-00-00","CD"
"Piotr I. Tchaikovsky","1990-00-00","CD"
"Concertopname (ii) Van De Groep Aran In 1988","1988-00-00","CD"
"Flavor saver","1997-00-00","CD"
"Des Préz, Vivaldi, Schubert. Stabat Mater","2003-00-00","CD"
"Sensacional","2003-06-09","CD"
"Opname In De Sint-pauluskerk - Gent","1995-00-00","CD"
"Concertopname In De Rode Pomp - Gent: Charles Loos, Piano Solo","1997-00-00","CD"
"Dans La Rue","1996-00-00","CD"
"The Flemish Organ Heritage","2000-00-00","CD"
"Jozef Sluys An Der Grenzing-orgel Der Kathedrale Zu Brüssel","2001-00-00","CD"
"Nicolas Lebègue. Quatre Suites Pour Orgue","1999-00-00","CD"
"Live at The Sounds and more...","2003-06-12","CD"
"Jazz Middelheim 1972","1972-00-00","DAT"
"Jazz Middelheim 1972","1972-00-00","CD"
"Julie Delpy","2003-00-00","CD"
"T'es rien ou t'es quelqu'un","2003-00-00","CD"
"About To Go","1998-00-00","CD"
"Concert Vanuit De Stadsschouwburg Mechelen: Het Florestan Trio","2003-00-00","CD"
"Red wine","2003-07-00","CD"
"Eduard Van Beinum","2003-00-00","CD"
"Queen Elizabeth Of Belgium International Music Competition","2001-00-00","CD"
"The essential of 2 Belgen","2003-00-00","CD"
"Oya Lélé","2003-09-08","CD"
"Concertopname In De Rode Pomp - Gent: Michel Herr Solo","2000-00-00","CD"
"Dolle Pret","2003-07-00","CD"
"De mooiste duetten en meer","2003-08-00","CD"
"M for means and L for love","2003-09-22","CD"
"Another heartbreak","2003-09-30","CD"
"Burning From The Inside","2003-00-00","CD"
"Utopia","2003-00-00","CD"
"Mandy","2003-00-00","CD"
"Opname Pianorecital Nikolaas Kende In De Salons Van Dijck, Mechelen","2003-00-00","CD"
"The people love it","2003-09-23","CD"
"Eavesdropper & Waterman","2003-09-30","CD"
"25 Jaar - Het beste van de Kreuners","2003-00-00","CD"
"Concertopname In Manufactuur De Wit - Mechelen: Anne Gastinel & François-frédéric Guy","2003-00-00","CD"
"Ha-haha","2003-09-00","CD"
"The Flemish Organ Heritage","2000-00-00","CD"
"#1","2002-05-00","CD"
"The Queen Elisabeth International Music Competition Of Belgium - Singing 2000","2000-00-00","CD"
"Rhubarb","2003-08-21","CD"
"Eurosong for Kids","2003-09-15","CD"
"Het Gespuis","2003-10-04","CD"
"Sit down and listen to","2003-10-00","CD"
"Infiniment","2003-09-00","CD"
"Prokofiev. Piano Concerti 1, 3 & 5","2003-00-00","CD"
"Prokofiev. Piano Concerti 2 & 4","2003-00-00","CD"
"Concertopname In Manufactuur De Wit - Mechelen: Het Romeo Kwartet","2003-00-00","CD"
"Donne-moi de l'amour","2003-00-00","CD"
"Focus Files '03","2003-00-00","CD"
"Concertopname In De St-salvatorkathedraal - Brugge: Ignace Michiels + Collegium Instrumentale Brugen","2003-00-00","CD"
"My life is music","2003-09-22","CD"
"Historical Baroque Organs Of The Grand Duchy Of Luxembourg","2001-00-00","CD"
"Second Breath","2003-09-00","CD"
"Concertopname In Het Psk - Brussel: Het Nationaal Orkest Van België Olv Mikko Franck","2003-00-00","CD"
"F*** Me I'm Famous!","2003-00-00","CD"
"Concertopname In Het Concertgebouw Brugge: Anima Eterna Olv Jos Van Immerseel","2003-00-00","CD"
"Concertopname In De Sint-romboutskathedraal Mechelen: Benjamin Steens, Orgel","2003-00-00","CD"
"Festa. La Spagna","2003-00-00","CD"
"Concertopname In De St.-augustinuskerk Antwerpen: Currende & Concerto Palatino Olv Erik Van Nevel","2003-00-00","CD"
"Charmes","2003-06-00","CD"
"Bridge; Rachmaninov. Cello Sonatas","2003-00-00","CD"
"West End Story","2003-00-00","CD"
"Concertopname In De St.-augustinuskerk - Antwerpen: Huelgas Ensemble Olv Paul Van Nevel","2003-00-00","CD"
"Rétrospective Django Reinhardt 1934-53","2003-07-08","CD"
"Concertopname In Het Concertgebouw - Brugge: Bbc Symphony Orchestra Olv Jukka-pekka Sarasate","2003-00-00","CD"
"Concertopname In Het Psk - Brussel: Sonatori Della Gioiosa Marca","2003-00-00","CD"
"Concertopname In De St.-augustinuskerk - Antwerpen: Capilla Flamenca + Oltremontano","2003-00-00","CD"
"J.S. BACH. LEIPZIGER WEIHNACHTSKANTATEN","2003-00-00","CD"
"Concertopname In De Sint-romboutskathedraal - Mechelen: Chris Dubois, Orgel + James Griffith, Tenor","2003-00-00","CD"
"The lizard game","2003-10-13","CD"
"Remembrance","2003-10-00","CD"
"Concertopname In De St.-annakerk - Brugge: La Ricordanza","2003-00-00","CD"
"Joyssance Vous Donneray","2003-00-00","CD"
"Concertopname In Het Paleis Der Academiën - Brussel: Vrk Olv Vic Nees","2003-00-00","CD"
"Ndugu Yangu","1996-00-00","CD"
"Concertopname In Het Concertgebouw - Brugge: La Sfera Armoniosa Olv Mike Fentross","2003-00-00","CD"
"Concertopname In Flagey - Elsene: Walter Hus, Frederic Rzewski & Oxalys","2003-00-00","CD"
"Schoon lief","2003-11-00","CD"
"Concertopname Innhet Concertgebouw - Brugge: Claire Chevallier, Pianoforte","2003-00-00","CD"
"Mozart. Requiem","2003-00-00","CD"
"Concertopname In Het Concertgebouw - Brugge: Ensemble Tariki + Jan Van Elsacker","2003-00-00","CD"
"JAZZ MIDDELHEIM 1973 BRT-JAZZORKEST O.L.V. ETIENNE VERSCHUEREN","1973-00-00","CD"
"The Other Alternative","1996-00-00","CD"
"Concertopname In De St.-pietersabdij Gent: Collegium Vocale Olv Philippe Herreweghe","2003-00-00","CD"
"Concertopname In De Stadsschouwburg Van Leuven: Josse De Pauw, Jan Michiels En Danel Kwartet","2003-00-00","CD"
"Great rock and pop music from Flanders","2001-00-00","CD"
"Concertopname In Het Concertgebouw - Brugge: Zefiro Torna","2003-00-00","CD"
"Contemporary Music in Flanders","2003-00-00","CD"
"See the sound, hear the space","2002-00-00","CD"
"Concertopname In Het Concertgebouw - Brugge: Jan Van Elsacker En Claire Chevallier","2003-00-00","CD"
"Concertopname In Het Concertgebouw- Brugge: Ensemble Romanesque","2003-00-00","CD"
"Red Asunder","2002-04-00","CD"
"Was het nu 70, 80 of 90? File 5","2003-00-00","CD"
"25 Jaar Hazes","2003-00-00","CD"
"Concertopname In Muziekcentrum 't Folk - Dranouter: Olla Vogala","2003-00-00","CD"
"Boire","1995-00-00","CD"
"Meslanges","2003-00-00","CD"
"CONCERTOPNAME IN DE KERK O.L.VROUW VAN LELIËNDAL - MECHELEN: OXALYS + KATHELIJNE VAN LAETHEM","2003-00-00","CD"
"Rockband With Nonstop Natural Ultra Lapinoo Sound","2003-00-00","CD"
"Concert Vanuit Het Elzenveld: Ensemble Zefiro Torna","2003-00-00","CD"
"The king is among us","2003-10-20","CD"
"Enjoy - A taste of gospel","2003-00-00","CD"
"Steeltown girls","1997-00-00","CD"
"Concertopname In De St.-augustinuskerk - Antwerpen: La Venexiana","2003-00-00","CD"
"I Nomad","1994-00-00","CD"
"Antonín Dvorák. Suite Op. 98, Humoresken Op. 101","2003-00-00","CD"
"Concertopname In Het Elzenveld - Antwerpen: Egidius Kwartet + Maria Luz Alvárez","2003-00-00","CD"
"Found my space","2003-10-31","CD"
"Mystery","2003-00-00","CD"
"Sax Kartel (studio-opname)","2003-00-00","CD"
"Concertopname In \"uilenspiegel\" - Diest: Luthomania & Nada","2003-00-00","CD"
"Concertopname In De Begijnhofkerk - Diest: Bl!ndman + Vrk","2003-00-00","CD"
"Joseph Jongen. Quatuor Avec Piano, Trio Pour Piano, Violon Et Alto","2003-00-00","CD"
"Concertopname In De Grote Aula Leuven: Nachtmusique Olv Eric Hoeprich","2003-00-00","CD"
"Drivin' with the Chris Mentens Jazz Van","2003-11-01","CD"
"Concertopname In De Koningin Elizabethzaal - Antwerpen: Orchestra Di Padova E Del Veneto","2003-00-00","CD"
"Danza","1992-00-00","CD"
"C'est Ma Vie","1989-00-00","CD"
"Concertopname In De H.-hartkerk Hasselt: Oratorium \"stad Van Vrede\" - Paul Steegmans","2003-00-00","CD"
"Concertopname In \"uilenspiegel\" - Diest: Nada","2003-00-00","CD"
"Bartstocht (langs route 44)","2003-10-13","CD"
"Closer","2003-10-06","CD"
"Not Going Anywhere","2003-00-00","CD"
"Ritme van de tovenaar","2003-10-04","CD"
"Narziss Und Goldmund - Opname In Studio Toots","2003-00-00","CD"
"The Alzheimer Case","2003-00-00","CD"
"Concertopname In De Handelsbeurs - Gent: Folkfestival 2003: Mercedes Peon","2003-00-00","CD"
"Concertopname In De Handelsbeurs - Gent: Folkfestival 2003: Eliza Carthy Trio","2003-00-00","CD"
"Concertopname In De Handelsbeurs - Gent: Folkfestival 2003: Lunario","2003-00-00","CD"
"Lodewijk Mortelmans. Symphonic Music","2003-00-00","CD"
"Concert Vanuit Het Paleis Voor Schone Kunsten Te Brussel","1999-00-00","CD"
"Oode","2003-09-19","CD"
"Alexander Utendal & Philippus De Monte. Motets","2003-00-00","CD"
"Russian Viola Sonatas","2003-00-00","CD"
"Concertopname In De Boesdaelhoeve - St. Genesius-rode: Quatuor Mosaiques","2003-00-00","CDR"
"Concertopname In Desingel - Antwerpen: London Sinfonietta / I Solisti Del Vento (dubbelconcert)","2003-00-00","CD"
"Feet & Teeth","2003-00-00","CD"
"Concertopname In Desingel: Prometheus Ensemble + Cappella Currende / J. Michiels + Geert De Bièvre","2003-00-00","CD"
"De l'aube au crépuscule","2003-11-27","CD"
"Concertopname In De Stadsschouwburg - Kortrijk: Orchestre Philharmonique Du Luxembourg","2003-00-00","CD"
"Pièces Pour Piano","2003-00-00","CD"
"Marinus De Jong","2003-00-00","CD"
"Concertopname In De Stadsschouwburg Kortrijk: Vro Olv Bjarte Engeset Mmv Narziss Und Goldmund","2003-00-00","CD"
"Concertopname In Desingel Antwerpen: Vro Olv David Atherton: Turangalîla-symfonie (olivier Messiaen)","2003-00-00","CD"
"Sporen","2000-00-00","CD"
"Friends kiss","1998-00-00","CD"
"Johannes Prioris. Missa Pro Defunctis","2003-00-00","CD"
"Bernhard Romberg. 3 Sonatas For Harp And Cello","2003-00-00","CD"
"KAMMERMUSIK AM HOFE FRIEDRICH DES GROSSEN. C.PH. BACH, JANITSCH, QUANTZ","2003-00-00","CD"
"Concertopname In Kapel Het Elzenveld - Antwerpen: Concerto Delle Donne","1996-00-00","CD"
"Office Des Funérailles","2003-00-00","CD"
"Del Diablo","2003-00-00","CD"
"Jo prend la mer","2003-10-00","CD"
"Crossings","2003-00-00","CD"
"Een nieuw begin","2003-10-18","CD"
"Mairan","2003-11-06","CD"
"Brumel. Missa \"et Ecce Terrae Motus\", Sequentia \"dies Irae\"","1993-00-00","CD"
"Stronger","2003-00-00","CD"
"Grijsland","2003-09-02","CD"
"Khamis","2003-00-00","CD"
"10","2003-09-20","CD"
"De omloop","2003-10-00","CD"
"Men leave women go crazy","2003-10-20","CD"
"Tegenlicht","2003-10-20","CD"
"Sharko III","2004-00-00","CD"
"Dream on","2003-00-00","CD"
"Miss Cameo","2003-00-00","CD"
"Phantomsmasher","2003-00-00","CD"
"This time","2003-11-00","CD"
"Zanzibar","2003-00-00","CD"
"Het beste live","2003-10-00","CD"
"Politics Of Need","1997-00-00","CD"
"Concertopname Jazz Middelheim 2003: Rêve D'éléphant Orchestra","2003-00-00","CD"
"Concertopname In Uilenspiegel-diest: Tanguedia","2003-00-00","CD"
"40°","2003-00-00","CD"
"Swing Tanzen Verboten! - Swing Music and Nazi Propaganda Swing During World War II","2005-00-00","CD"
"Una Vita Magica","2003-10-09","CD"
"Concertopname In Leuven (eden): Het Vro Olv Bjarte Engeset, Mmv Luc Devos","2003-00-00","CD"
"Schaduw Van De Liefde","2003-00-00","CD"
"Het Mooiste Van Lennaert Nijgh","2003-00-00","CD"
"The bride side of life","2003-00-00","CD"
"All seasons","1992-00-00","CD"
"The triumphant march of the lonesome goldfish","1998-00-00","CD"
"Tu Tousses?","2003-00-00","CD"
"Notes of tenderness","2003-10-20","CD"
"10 Jaar","2003-09-19","CD"
"Concert Vanuit Desingel Antwerpen","1997-00-00","CD"
"Swing sing songs","2001-00-00","CD"
"Zwarte Vogels In De Bomen","2003-00-00","CD"
"Kiss, kiss, Kissinger","2003-10-06","CD"
"Mozart. Clarinet Concerto & Quintet","2003-00-00","CD"
"Claudio Monteverdi. Vesperae In Nativitate Domini","2003-00-00","CD"
"François Couperin. Concerts Royaux","2003-00-00","CD"
"Vertigo","2003-00-00","CD"
"Oorgasm 15 - Vol. 1","2003-00-00","CD"
"Lime & coconut","2003-10-13","CD"
"Zwart op wit","2003-11-17","CD"
"Réévolution","2003-00-00","CD"
"Bitter Sweet Melodies","2003-00-00","CD"
"Concert Vanuit De Academiezaal Te Sint-truiden","2000-00-00","CDR"
"Roland Bufkens","1996-00-00","CDR"
"August De Boeck. Winternachtsdroom","1996-00-00","CDR"
"Lucienne Van Deyck","1996-00-00","CDR"
"C'est ma vie","2003-00-00","CD"
"Michel Lysight - Glenn Gould","2003-00-00","CD"
"Roland Bufkens","1996-00-00","CDR"
"Roland Bufkens - Robert Wasmuth","1996-00-00","CDR"
"Joseph Jongen. Quatuors À Cordes Op. 3 & Op. 50","2003-00-00","CD"
"Intimes Illusions","2003-00-00","CD"
"Hits voor kids","2003-10-24","CD"
"Kerstmis","2002-00-00","CD"
"De Pre Historie","1991-00-00","CD"
"De Pre Historie","1992-00-00","CD"
"De Pre Historie","1993-00-00","CD"
"De Pre Historie","1995-00-00","CD"
"De Pre Historie","1996-00-00","CD"
"De Pre Historie","1997-00-00","CD"
"De Pre Historie","1998-00-00","CD"
"La Vida Es Un Pasahe","2003-00-00","CD"
"Cucumber Lodge","2003-11-10","CD"
"TV Tunes","2003-00-00","CD"
"Mozart. Arias & Duets","2003-00-00","CD"
"Betaal","2003-00-00","CD"
"Concertopname In De Bijloke Festivalhal - Gent: Het Spiegel Strijkkwartet","2001-00-00","CDR"
"Studio 100 Hits","2003-00-00","CD"
"Baroque Oboe Concertos","2002-00-00","CD"
"Just another day","2003-00-00","CD"
"Selective Passion (1990-2000)","2000-00-00","CD"
"De Hertog van Brunswyk","2003-00-00","CD"
"Unplugged Lowbat","2003-11-00","CD"
"Spring","2003-12-02","CD"
"Arid Live","2003-12-02","CD"
"Jazz in little Belgium","2003-11-26","CD"
"Ulysse","2003-11-00","CD"
"Hugo Wolf. Goethe-lieder","2003-00-00","CD"
"Team spirit II","2003-12-02","CD"
"Romantic Flute Concertos","2002-00-00","CD"
"Mistero Buffo","1973-00-00","Vinyl LP"
"20 Jaar Internationale Nieuwe Scène","1993-00-00","CD"
"Glamor is undead","2003-04-09","CD"
"Luca Francesconi","1998-00-00","CD"
"100 op 1","2004-00-00","CD"
"The king lost his crown","2003-11-17","CD"
"Hit Club","2003-12-00","CD"
"Live","2003-11-17","CD"
"Antwerpse Poplegendes","1994-00-00","CD"
"Night nurse","2003-11-00","CD"
"Junior Jazz","2003-10-23","CD"
"Focus Files '03: Roots","2003-00-00","CD"
"Jo Vally zingt wereldhits","2003-11-24","CD"
"Haydn. Symphonies","2003-00-00","CD"
"Girls beware!","2003-11-14","CD"
"Carduelis","2003-12-00","CD"
"Bubinga","2003-10-17","CD"
"De Afrekening","2003-00-00","CD"
"Carl Philipp Emanuel Bach. Pièces De Caractère","2003-00-00","CD"
"L'insinuante","2003-00-00","CD"
"Pure music","2003-00-00","CD"
"Vlammende Vlamingen","2003-00-00","CD"
"Het beste van Gorki live","2003-12-02","CD"
"In summer","2003-11-20","CD"
"French Graces","2003-00-00","CD"
"Tonight, soon or forever","2000-11-00","CD"
"Ludwig Van Beethoven. Strijkkwartet Op. 18 Nr. 4, Strijkkwartet Op. 74","2003-00-00","CD"
"Eighty Six","2003-07-00","CD"
"Time passed on the switchback","2003-11-00","CD"
"...the First Out Of Nowhere...","2003-00-00","CD"
"The golden age of Belgian jazz","2003-00-00","CD"
"Nieuwegein aan zee","2003-00-00","CD"
"Walking on the edge of the blues","2000-00-00","CD"
"Alle Meisjes! 2","2003-00-00","CD"
"Le chant français - Les années Pathé","2003-00-00","CD"
"Joseph Jongen. Music For Flute","2002-00-00","CD"
"Alle Jongens","2003-00-00","CD"
"Life is music, music is live","2003-00-00","CD"
"Sneeuw","2003-00-00","CD"
"George Frideric Handel. Partenope","1990-00-00","CD"
"The Many Sided Talent Of Peter Packay","1978-00-00","CDR"
"Bunga","2003-00-00","CD"
"A. M. Gretry. Ballets & Airs","2003-00-00","CD"
"Ghostboy","2004-01-00","CD"
"Chris Carlier. Seven War Sensations","2004-00-00","CD"
"Concertopname In De \"uilenspiegel\" - Diest: Fireworks","2002-00-00","CDR"
"Radio 1 Open - Tom Robinson & Nieuw Lied","2003-00-00","CDR"
"Slaughter Of Eden","1999-00-00","CD"
"Ep #01","2003-11-00","CD"
"Nessun Dorma. Belgian Brass Soloists","1992-00-00","CD"
"Soulshine","2002-00-00","CD"
"Gods and horses","2004-01-26","CD"
"Shipwreck party","2003-11-20","CD"
"Le Chant Des Sirènes","2003-00-00","CD"
"A classical Christmas with Helmut Lotti","2003-00-00","CD"
"Duo Belgreco","1991-00-00","CD"
"Diva","1997-00-00","CD"
"Ghost rock EP","2003-03-26","CD"
"Love affair","2001-00-00","CD"
"Jazz me do","2003-00-00","CD"
"Open Country","2003-00-00","CD"
"Focus Files '03","2003-00-00","CD"
"Entertainment","2000-00-00","CD"
"Suisse 1939","2004-00-00","CD"
"Felix Mendelssohn-bartholdy. Streichquartette Op. 44 Nr. 1 & 2","2003-00-00","CD"
"Surprises","2003-00-00","CD"
"De Wert. Madrigaux","1997-00-00","CD"
"Sternefeldcollectie","1997-00-00","CDR"
"In de fik","2004-00-00","CD"
"Little Me","2004-00-00","CD"
"All purpose girl","2003-00-00","CD"
"Underneath","1997-00-00","CD"
"Op een hoopje","2004-00-00","CD"
"Interland","1997-00-00","CD"
"Vlaamse Marsen","1999-00-00","CDR"
"Puur Brel","2003-00-00","CD"
"Het Verzameld Werk","2003-00-00","CD"
"The French Connection","2003-00-00","CD"
"North Sea Jazz Tentet (Part one)","1987-00-00","CD"
"Johann Ludwig Bach. Motetten Für Doppelchor","2004-00-00","CD"
